time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
7.603,,5551000,907000,1995000,569000,105000,6422000,30000,14000,11000,218000,68000,65000,2236000,9160000,11396000,25000000,118.4,114.8,91.4,113.1116,117.5,115.5866,110.525,118.5116,115.7
7.804,,5551000,914000,2209000,1048000,105000,6422000,20000,14000,11000,218000,68000,68000,2205000,4187000,6392000,25000000,118.4,114.8,91.4,113.1116,117.5,115.5866,110.525,118.5116,115.7
8.003,,5591000,928000,1971000,867000,1968000,6439000,30000,14000,7000,201000,74000,65000,2281000,4290000,6571000,25000000,118.4,114.8,91.4,113.1116,117.5,115.5866,110.525,118.5116,115.7
8.203,,5591000,1068000,1971000,665000,589000,6439000,20000,11000,11000,201000,70000,65000,2225000,3018000,5243000,25000000,118.4,114.8,91.4,113.1116,117.5,115.5866,110.525,118.5116,115.7
8.403,,5591000,935000,1639000,600000,5951000,6439000,59000,656000,4000,201000,86000,65000,2244000,3259000,5503000,25000000,118.4,114.8,91.4,113.1116,117.5,115.5866,110.525,118.5116,115.7
8.603,,5347000,1175000,1971000,798000,5870000,6200000,10000,32000,11000,229000,68000,65000,2229000,3402000,5631000,25000000,118.4,114.8,91.4,113.1116,117.5,115.5866,110.525,118.5116,115.7
8.803,,5347000,1169000,2233000,920000,5097000,6200000,10000,32000,11000,229000,68000,65000,2233000,2961000,5194000,25000000,118.4,114.35,91.4,113.1116,117.5,115.5866,110.525,118.5116,115.7
9.003,,4938000,1008000,1473000,1420000,105000,6200000,10000,32000,11000,215000,70000,65000,2274000,3717000,5991000,25000000,118.4,114.8,91.4,113.1116,117.5,115.5866,110.525,118.5116,115.7
9.203,,4938000,914000,2446000,1040000,105000,5749000,20000,32000,11000,215000,68000,65000,2236000,3120000,5356000,25000000,118.4,114.8,91.4,113.1116,117.5,115.5866,110.525,118.5116,115.7
9.404,,4938000,1287000,2494000,630000,105000,5749000,20000,14000,11000,215000,68000,65000,2263000,3287000,5550000,25000000,118.4,114.8,91.4,113.225,117.5,115.5866,110.525,118.5116,115.8116
9.602,,5151000,1198000,1315000,867000,105000,5749000,20000,11000,11000,212000,72000,65000,2310000,3317000,5627000,25000000,118.4,114.8,91.4,113.225,117.5,115.5866,110.525,118.5116,115.8116
9.802,,5151000,1265000,1995000,711000,105000,5984000,20000,14000,11000,212000,68000,65000,2272000,3352000,5624000,25000000,118.4,114.8,91.4,113.225,117.5,115.5866,110.525,118.5116,115.8116
10.003,,5151000,935000,1473000,1863000,104000,5984000,20000,76000,11000,212000,74000,65000,2281000,4934000,7215000,25000000,118.4,114.8,91.4,113.225,117.5,115.5866,110.525,118.5116,115.8116
10.202,,4944000,955000,1853000,706000,105000,5749000,20000,32000,7000,277000,74000,65000,2360000,2953000,5313000,25000000,118.4,114.8,91.4,113.225,117.5,115.5866,110.525,118.5116,115.8116
10.403,,4944000,867000,1568000,720000,105000,5749000,20000,32000,4000,277000,68000,65000,2375000,3125000,5500000,25000000,118.4,114.8,91.4,113.225,117.5,115.5866,110.525,118.5116,115.8116
10.603,,4944000,1065000,2280000,665000,105000,5749000,10000,32000,11000,277000,68000,65000,2405000,3083000,5488000,25000000,118.4,114.8,91.4,113.225,117.5,115.5866,110.525,118.5116,115.8116
10.803,,5066000,1287000,2043000,665000,105000,5882000,20000,11000,11000,224000,70000,65000,2419000,3593000,6012000,25000000,118.4,114.8,91.4,113.225,117.5,115.5866,110.525,118.5116,115.8116
11.003,,5066000,907000,1330000,839000,105000,5882000,30000,11000,11000,224000,68000,65000,2326000,3650000,5976000,25000000,118.4,114.8,91.4,113.225,117.5,115.5866,110.525,118.5116,115.8116
11.202,,5066000,798000,1913000,670000,105000,5882000,20000,76000,11000,224000,68000,65000,2440000,2901000,5341000,25000000,118.4,115.25,91.4,113.225,117.5,115.5866,110.525,118.5116,115.8116
11.402,,4758000,1073000,1401000,726000,105000,5767000,20000,32000,7000,196000,72000,65000,2379000,3530000,5909000,25000000,118.4,114.8,91.4,113.225,117.6116,115.5866,110.525,118.5116,115.8116
11.603,,4758000,819000,2280000,880000,105000,5767000,20000,32000,11000,196000,70000,65000,2431000,2893000,5324000,25000000,118.4,114.8,91.4,113.225,117.6116,115.5866,110.525,118.5116,115.8116
11.802,,4758000,1073000,1817000,860000,105000,5767000,20000,32000,11000,196000,70000,65000,2320000,3621000,5941000,25000000,118.4,114.8,91.4,113.225,117.6116,115.5866,110.525,118.5116,115.8116
12.003,,4959000,813000,1401000,584000,105000,5563000,20000,14000,11000,218000,68000,65000,2346000,3682000,6028000,25000000,118.4,114.8,91.4,113.225,117.6116,115.5866,110.525,118.5116,115.8116
12.203,,4959000,1028000,2518000,820000,105000,5563000,30000,14000,11000,218000,68000,65000,2333000,3369000,5702000,25000000,118.4,114.8,91.4,113.225,117.6116,115.5866,110.525,118.5116,115.8116
12.403,,4959000,1073000,2399000,726000,105000,5563000,30000,14000,11000,218000,68000,65000,2272000,3598000,5870000,25000000,118.4,114.8,91.4,113.225,117.6116,115.5866,110.525,118.625,115.925
12.604,,4972000,792000,2399000,711000,105000,5778000,20000,14000,11000,215000,72000,65000,2395000,3421000,5816000,25000000,118.4,114.8,91.4,113.225,117.6116,115.5866,110.525,118.625,115.925
12.803,,4972000,1118000,1900000,880000,105000,5778000,30000,14000,11000,215000,74000,65000,2347000,7118000,9465000,25000000,118.4,114.8,91.4,113.225,117.6116,115.5866,110.525,118.625,115.925
13.002,,4972000,751000,1330000,670000,105000,5778000,30000,11000,11000,215000,68000,65000,2271000,3916000,6187000,25000000,118.4,114.8,91.4,113.225,117.6116,115.5866,110.525,118.625,115.925
13.203,,4752000,942000,1971000,1540000,105000,5564000,20000,14000,11000,272000,68000,65000,2377000,6788000,9165000,25000000,118.4,114.8,91.4,113.225,117.6116,115.5866,110.525,118.625,115.925
13.403,,4752000,819000,1971000,1189000,105000,5564000,30000,11000,4000,272000,68000,65000,2358000,4962000,7320000,25000000,118.4,114.8,91.4,113.3366,117.6116,115.7,110.525,118.625,115.925
13.602,,4752000,819000,1686000,1160000,105000,5564000,20000,78000,7000,272000,72000,65000,2340000,6611000,8951000,25000000,118.4,114.8,91.4,113.3366,117.6116,115.7,110.525,118.625,115.925
13.803,,4953000,1050000,1924000,860000,350000,5793000,10000,32000,11000,253000,74000,65000,2309000,8794000,11103000,25000000,118.4,114.8,91.4,113.3366,117.6116,115.7,110.525,118.625,115.925
14.003,,4953000,874000,1330000,800000,105000,5793000,10000,32000,11000,253000,68000,65000,2404000,4233000,6637000,25000000,118.4,114.8,91.4,113.3366,117.6116,115.7,110.525,118.625,115.925
14.203,,4755000,731000,2375000,840000,348000,5793000,20000,32000,11000,253000,68000,65000,2404000,9020000,11424000,25000000,118.4,114.8,91.4,113.3366,117.6116,115.7,110.525,118.625,115.925
14.403,,4755000,914000,2043000,1048000,3453000,5563000,20000,11000,11000,220000,70000,65000,2199000,3518000,5717000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.525,118.625,115.925
14.602,,4755000,874000,1961000,980000,3413000,5563000,20000,14000,11000,220000,68000,65000,2214000,2896000,5110000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.525,118.625,115.925
14.803,,4972000,1118000,2043000,1080000,6216000,5776000,30000,14000,11000,238000,72000,65000,2220000,3423000,5643000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.525,118.625,115.925
15.003,,4972000,907000,1663000,1720000,105000,5776000,30000,11000,11000,238000,70000,65000,2238000,4122000,6360000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.525,118.625,115.925
15.203,,4972000,1036000,1339000,847000,775000,5776000,30000,14000,11000,238000,72000,65000,2202000,3533000,5735000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.525,118.625,115.925
15.403,,4901000,887000,2518000,920000,105000,5771000,20000,11000,11000,207000,70000,65000,2230000,3164000,5394000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.6366,118.625,116.0366
15.603,,4901000,874000,2518000,928000,2000000,5771000,30000,11000,11000,207000,68000,65000,2223000,5727000,7950000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.6366,118.625,116.0366
15.803,,4901000,914000,2161000,920000,105000,5771000,30000,11000,7000,207000,68000,65000,2289000,3915000,6204000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.6366,118.625,116.0366
16.003,,4819000,914000,1544000,2499000,105000,5563000,119000,672000,54000,204000,99000,65000,2377000,8615000,10992000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.6366,118.625,116.0366
16.203,,4819000,907000,2138000,670000,105000,5563000,10000,32000,11000,204000,74000,68000,2251000,4176000,6427000,25000000,118.4,114.8,91.4,113.3366,117.725,115.7,110.6366,118.625,116.0366
16.403,,4819000,1198000,2541000,600000,105000,5563000,10000,32000,11000,204000,68000,65000,2270000,3357000,5627000,25000000,118.4,115.25,91.4,113.3366,117.725,115.7,110.6366,118.625,116.0366
