time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
10.202,,5307000,867000,1449000,755000,105000,6059000,40000,14000,11000,219000,68000,68000,2407000,3894000,6301000,25000000,120.2,116.6,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
10.403,,5249000,914000,1568000,928000,105000,6059000,30000,14000,11000,231000,68000,68000,2392000,3880000,6272000,25000000,120.2,116.6,103.46,114.0116,119.525,117.1616,112.55,120.0866,116.7116
10.603,,5249000,935000,1829000,749000,105000,6033000,40000,11000,11000,231000,68000,68000,2409000,3760000,6169000,25000000,120.2,117.05,103.46,114.0116,119.525,117.1616,112.55,120.0866,116.7116
10.803,,5249000,894000,1339000,691000,105000,6033000,20000,14000,7000,231000,68000,68000,2413000,4355000,6768000,25000000,120.2,116.6,103.46,114.0116,119.525,117.1616,112.55,120.0866,116.7116
11.003,,5124000,852000,1315000,740000,105000,6033000,40000,14000,11000,223000,68000,68000,2400000,4116000,6516000,25000000,120.2,116.6,103.46,114.0116,119.525,117.1616,112.55,120.0866,116.7116
11.203,,5124000,873000,1378000,940000,105000,6032000,20000,14000,11000,223000,70000,68000,2403000,4662000,7065000,25000000,120.2,116.6,103.46,114.0116,119.525,117.1616,112.55,120.0866,116.7116
11.402,,5124000,935000,1330000,987000,105000,6032000,30000,14000,11000,223000,68000,68000,2316000,3893000,6209000,25000000,120.2,116.6,103.46,114.0116,119.4116,117.1616,112.55,119.975,116.7116
11.603,,5127000,833000,1243000,1540000,105000,6032000,20000,413000,47000,202000,74000,68000,2404000,4609000,7013000,25000000,120.2,117.05,103.46,114.0116,119.4116,117.1616,112.55,119.975,116.7116
11.802,,5127000,914000,1496000,1720000,105000,5948000,20000,11000,4000,202000,68000,65000,2291000,5265000,7556000,25000000,120.2,116.6,103.46,114.0116,119.4116,117.1616,112.55,119.975,116.7116
12.002,,5127000,858000,1267000,940000,105000,5948000,20000,78000,7000,202000,72000,68000,2307000,4112000,6419000,25000000,120.2,116.6,103.46,114.0116,119.4116,117.1616,112.55,119.975,116.7116
12.203,,5267000,873000,1401000,1391000,105000,5948000,20000,35000,11000,206000,70000,68000,2342000,4515000,6857000,25000000,120.2,116.6,103.46,114.0116,119.4116,117.1616,112.55,119.975,116.7116
12.403,,5267000,819000,1639000,1380000,105000,5962000,20000,35000,11000,206000,70000,68000,2332000,4430000,6762000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.1616,112.55,119.975,116.7116
12.602,,5261000,813000,1401000,1940000,105000,5962000,20000,35000,14000,206000,72000,68000,2386000,5608000,7994000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.1616,112.55,119.975,116.7116
12.804,,5261000,874000,1306000,2338000,105000,6094000,20000,11000,11000,219000,74000,68000,2364000,5820000,8184000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.1616,112.55,119.975,116.7116
13.002,,5261000,935000,1496000,1220000,105000,6094000,20000,78000,14000,219000,79000,68000,2483000,7822000,10305000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.1616,112.55,119.975,116.7116
13.202,,5231000,792000,1520000,960000,389000,6094000,20000,35000,11000,272000,74000,68000,2368000,9694000,12062000,25000000,120.2,117.05,103.64,114.0116,119.4116,117.1616,112.55,119.975,116.7116
13.403,,5231000,839000,1449000,1560000,105000,6072000,20000,35000,11000,272000,74000,68000,2450000,7240000,9690000,25000000,120.2,117.05,103.64,114.0116,119.4116,117.1616,112.4366,119.975,116.6
13.603,,5231000,811000,1354000,1500000,105000,6072000,20000,35000,11000,272000,74000,68000,2315000,7601000,9916000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.1616,112.4366,119.975,116.6
13.803,,5212000,839000,1449000,820000,2272000,6072000,30000,14000,14000,216000,74000,68000,2369000,6867000,9236000,25000000,120.2,116.6,103.64,114.0116,119.4116,117.1616,112.4366,119.975,116.6
