time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
16.204,,4798000,874000,1243000,1040000,2434000,5887000,10000,35000,11000,95000,70000,72000,2167000,2738000,4905000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.3616,123.8,121.4366
16.403,,5203000,874000,1339000,940000,105000,6094000,20000,35000,11000,95000,68000,72000,2169000,6128000,8297000,25000000,123.8,119.75,84.56,119.8616,122.5616,121.8866,115.3616,123.8,121.4366
16.603,,5203000,833000,1315000,731000,2336000,6094000,20000,14000,11000,95000,70000,72000,2178000,2816000,4994000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.3616,123.8,121.4366
16.804,,5203000,874000,1251000,894000,2390000,6094000,20000,11000,7000,88000,68000,72000,2190000,2821000,5011000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.3616,123.8,121.4366
17.004,,5173000,853000,1315000,813000,2907000,6110000,20000,14000,7000,88000,70000,72000,2218000,3269000,5487000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.475,123.8,121.4366
17.204,,5173000,867000,1339000,901000,2390000,6110000,20000,14000,11000,88000,72000,72000,2199000,3022000,5221000,25000000,123.8,119.75,84.56,119.8616,122.5616,121.8866,115.475,123.8,121.4366
17.404,,5203000,874000,1267000,968000,105000,6110000,20000,14000,11000,130000,70000,72000,2184000,5515000,7699000,25000000,123.8,119.75,84.56,119.8616,122.5616,121.8866,115.475,123.8,121.4366
17.604,,5203000,914000,1339000,806000,105000,6134000,20000,14000,7000,130000,68000,72000,2209000,3413000,5622000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.475,123.8,121.4366
17.804,,5203000,914000,1339000,1340000,105000,6134000,30000,11000,11000,130000,70000,72000,2162000,8608000,10770000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.475,123.8,121.4366
18.004,,5234000,928000,1339000,860000,105000,6134000,20000,11000,7000,91000,68000,72000,2151000,3367000,5518000,25000000,123.8,119.3,84.56,119.8616,122.5616,122,115.3616,123.9116,121.4366
18.203,,5234000,948000,1267000,960000,670000,6117000,20000,14000,11000,91000,70000,72000,2164000,3226000,5390000,25000000,123.8,119.75,84.56,119.8616,122.5616,122,115.3616,123.9116,121.4366
18.404,,5234000,1028000,1315000,820000,3398000,6117000,30000,11000,11000,91000,68000,72000,2170000,2847000,5017000,25000000,123.8,119.75,84.56,119.8616,122.5616,122,115.3616,123.9116,121.4366
18.604,,5121000,948000,1339000,1178000,467000,6117000,20000,14000,11000,90000,68000,72000,2159000,2926000,5085000,25000000,123.8,119.3,84.56,119.8616,122.5616,122,115.3616,123.9116,121.4366
18.804,,5121000,928000,1330000,1106000,3124000,6028000,40000,14000,7000,90000,70000,72000,2163000,3228000,5391000,25000000,123.8,119.75,84.56,119.8616,122.5616,122,115.3616,123.9116,121.4366
19.004,,5121000,975000,1339000,1219000,6378000,6028000,20000,14000,11000,90000,70000,72000,2176000,2786000,4962000,25000000,123.8,119.3,84.56,119.8616,122.5616,122,115.3616,123.9116,121.4366
19.204,,5087000,935000,1339000,670000,105000,6028000,30000,11000,11000,137000,68000,72000,2194000,2963000,5157000,25000000,123.8,119.75,84.56,119.8616,122.5616,122,115.3616,123.9116,121.4366
19.405,,5087000,975000,1315000,820000,105000,5942000,20000,35000,11000,137000,68000,72000,2213000,6622000,8835000,25000000,123.8,119.75,84.56,119.8616,122.5616,122,115.3616,123.9116,121.4366
19.603,,5087000,914000,1243000,686000,105000,5942000,40000,11000,11000,137000,68000,72000,2185000,3190000,5375000,25000000,123.8,119.75,84.56,119.8616,122.5616,122,115.3616,123.9116,121.4366
19.803,,5179000,887000,1339000,670000,105000,5942000,30000,11000,11000,103000,70000,72000,2201000,2966000,5167000,25000000,123.8,119.75,84.56,119.8616,122.5616,122,115.3616,123.9116,121.4366
20.004,,5179000,874000,1315000,589000,105000,6066000,40000,11000,11000,103000,68000,72000,2218000,3059000,5277000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.3616,123.9116,121.4366
20.204,,5179000,1184000,1267000,589000,105000,6066000,10000,664000,4000,103000,88000,72000,2197000,2949000,5146000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.3616,123.9116,121.4366
20.404,,5066000,1073000,1267000,949000,105000,6066000,20000,35000,11000,128000,70000,72000,2190000,3277000,5467000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.3616,123.9116,121.4366
20.604,,5066000,853000,1362000,940000,105000,5835000,0,35000,11000,128000,68000,72000,2198000,3315000,5513000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.3616,123.9116,121.4366
20.804,,5066000,874000,1306000,960000,105000,5835000,30000,81000,11000,128000,74000,72000,2227000,3310000,5537000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.3616,123.9116,121.4366
21.005,,4975000,935000,1339000,711000,105000,5835000,20000,35000,11000,111000,68000,72000,2212000,3023000,5235000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.3616,123.9116,121.4366
21.203,,4975000,833000,1339000,1078000,105000,5851000,20000,35000,11000,111000,70000,72000,2268000,3016000,5284000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.3616,123.9116,121.4366
21.403,,4975000,873000,1362000,813000,105000,5851000,20000,35000,11000,121000,68000,72000,2231000,3424000,5655000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.3616,123.9116,121.4366
21.604,,4944000,757000,1243000,665000,105000,5944000,20000,14000,11000,121000,70000,72000,2263000,2938000,5201000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.3616,123.9116,121.4366
21.804,,4944000,1118000,1339000,610000,105000,5944000,20000,11000,11000,121000,74000,72000,2325000,4113000,6438000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.3616,123.9116,121.4366
22.003,,5191000,935000,1362000,589000,105000,5944000,30000,11000,11000,124000,70000,72000,2337000,3333000,5670000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.475,123.9116,121.4366
22.204,,5191000,914000,1267000,691000,105000,6176000,30000,11000,11000,124000,68000,72000,2349000,3485000,5834000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.475,123.9116,121.4366
22.404,,5191000,819000,1315000,589000,105000,6176000,20000,14000,11000,124000,70000,72000,2321000,3063000,5384000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.475,123.9116,121.4366
22.604,,5261000,757000,1339000,853000,105000,6176000,30000,8000,11000,119000,68000,72000,2332000,3562000,5894000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.475,123.9116,121.4366
22.804,,5261000,798000,1243000,1100000,105000,6150000,30000,14000,11000,119000,68000,72000,2312000,3558000,5870000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.475,123.9116,121.4366
23.003,,5261000,860000,1219000,1540000,105000,6150000,20000,11000,11000,119000,70000,72000,2403000,3570000,5973000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.475,123.9116,121.55
23.204,,5173000,798000,1315000,2200000,105000,6150000,30000,14000,11000,124000,74000,72000,2390000,5790000,8180000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.475,123.9116,121.55
23.404,,5173000,819000,1267000,1800000,105000,6132000,30000,11000,11000,124000,70000,72000,2427000,5413000,7840000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.475,123.9116,121.55
23.603,,5173000,798000,1267000,1318000,105000,6132000,20000,14000,7000,124000,70000,72000,2343000,7411000,9754000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.475,123.9116,121.55
23.804,,5255000,819000,1219000,1721000,105000,6132000,20000,11000,4000,97000,70000,72000,2313000,6861000,9174000,25000000,123.8,119.75,84.56,119.8616,122.675,122,115.475,123.9116,121.55
24.004,,5255000,819000,1324000,1600000,105000,5993000,30000,14000,11000,97000,74000,72000,2424000,7127000,9551000,25000000,123.8,119.75,84.56,119.8616,122.7866,122.1116,115.475,124.025,121.55
24.204,,5255000,798000,1275000,1300000,105000,5993000,20000,14000,7000,97000,74000,72000,2476000,9572000,12048000,25000000,123.8,119.75,84.56,119.8616,122.7866,122.1116,115.475,124.025,121.55
24.405,,5304000,819000,1362000,1420000,105000,5993000,30000,14000,11000,94000,68000,72000,2331000,6610000,8941000,25000000,123.8,119.75,84.56,119.8616,122.7866,122.1116,115.475,124.025,121.55
24.603,,5304000,860000,1315000,880000,1985000,6214000,30000,11000,4000,94000,70000,72000,2223000,8788000,11011000,25000000,123.8,119.75,84.56,119.8616,122.7866,122.1116,115.475,124.025,121.55
24.804,,5304000,874000,1243000,1180000,3311000,6214000,40000,11000,11000,94000,74000,72000,2236000,2977000,5213000,25000000,123.8,119.75,84.56,119.8616,122.7866,122.1116,115.475,124.025,121.55
25.004,,5277000,874000,1339000,800000,3311000,6214000,30000,11000,7000,102000,68000,72000,2263000,3163000,5426000,25000000,123.8,119.75,84.56,119.975,122.7866,122.225,115.475,124.025,121.55
25.204,,5277000,833000,1339000,920000,3108000,6236000,30000,11000,11000,102000,68000,72000,2250000,2787000,5037000,25000000,123.8,119.75,84.56,119.975,122.7866,122.225,115.475,124.025,121.55
25.404,,5277000,914000,1267000,853000,2072000,6236000,30000,11000,11000,102000,74000,72000,2232000,3084000,5316000,25000000,123.8,119.75,84.56,119.975,122.7866,122.225,115.475,124.025,121.55
25.604,,5252000,853000,1306000,1120000,3311000,6236000,20000,667000,4000,116000,88000,72000,2209000,2875000,5084000,25000000,123.8,119.75,84.56,119.975,122.7866,122.225,115.475,124.025,121.55
25.805,,5252000,853000,1387000,980000,2742000,6167000,10000,35000,11000,116000,72000,72000,2215000,3123000,5338000,25000000,123.8,119.75,84.56,119.975,122.7866,122.225,115.475,124.025,121.55
26.005,,5277000,867000,1275000,1105000,3465000,6167000,10000,38000,11000,116000,68000,72000,2212000,2804000,5016000,25000000,123.8,120.2,84.56,119.975,122.7866,122.225,115.475,124.025,121.55
