wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
5447000,955000,2494000,1089000,748000,6079000,30000,14000,11000,249000,72000,63000,2570000,4069000,6639000,25000000,111.2,108.05,88.52,105.575,110.8616,109.0616,103.2116,111.2,108.3866
5411000,907000,2280000,1178000,3383000,6079000,20000,14000,11000,224000,72000,65000,2470000,3996000,6466000,25000000,111.2,108.05,88.52,105.575,110.8616,109.0616,103.2116,111.2,108.3866
5411000,867000,1924000,722000,105000,6075000,30000,14000,11000,224000,70000,63000,2483000,4337000,6820000,25000000,111.2,108.05,88.52,105.575,110.8616,109.0616,103.2116,111.2,108.3866
5411000,914000,2256000,987000,105000,6075000,30000,11000,11000,224000,70000,65000,2445000,3254000,5699000,25000000,111.2,108.5,88.52,105.575,110.8616,109.0616,103.2116,111.2,108.3866
5203000,1048000,1496000,792000,440000,6075000,20000,73000,11000,244000,79000,65000,2518000,3816000,6334000,25000000,111.2,108.5,88.52,105.575,110.8616,109.0616,103.2116,111.2,108.3866
5203000,914000,2304000,847000,105000,5933000,30000,11000,11000,244000,74000,65000,2540000,5815000,8355000,25000000,111.2,108.5,88.52,105.6866,111.0866,109.2866,103.325,111.425,108.5
5203000,955000,2446000,757000,105000,5933000,99000,629000,4000,244000,92000,65000,2514000,3515000,6029000,25000000,111.2,108.5,88.52,105.6866,111.0866,109.2866,103.325,111.425,108.5
5423000,928000,2043000,1209000,105000,5933000,20000,30000,11000,260000,70000,65000,2433000,5027000,7460000,25000000,111.2,108.95,88.52,105.6866,111.0866,109.2866,103.325,111.425,108.5
5423000,833000,2138000,847000,105000,6145000,20000,30000,11000,260000,72000,65000,2512000,7258000,9770000,25000000,111.2,108.5,88.52,105.6866,111.0866,109.2866,103.325,111.425,108.5
5423000,874000,1378000,630000,3746000,6145000,10000,30000,11000,260000,72000,65000,2441000,3594000,6035000,25000000,111.2,108.5,88.52,105.6866,111.0866,109.2866,103.325,111.425,108.5
5460000,874000,1924000,2593000,105000,6145000,20000,14000,11000,217000,81000,65000,2460000,8940000,11400000,25000000,111.2,108.5,88.52,105.8,111.2,109.5116,103.4366,111.5366,108.6116
5460000,757000,1758000,1713000,105000,6148000,20000,30000,11000,217000,77000,65000,2552000,5474000,8026000,25000000,111.2,108.95,88.52,105.8,111.2,109.5116,103.4366,111.5366,108.6116
5460000,798000,2351000,1456000,2518000,6148000,10000,30000,11000,217000,74000,65000,2465000,9056000,11521000,25000000,111.2,108.95,88.52,105.8,111.2,109.5116,103.4366,111.5366,108.6116
5438000,798000,2209000,1573000,3398000,6148000,20000,30000,7000,305000,72000,63000,2476000,8562000,11038000,25000000,111.2,108.95,88.52,105.8,111.2,109.5116,103.4366,111.5366,108.6116
5438000,813000,2304000,1734000,105000,6127000,20000,14000,11000,305000,72000,65000,2383000,4553000,6936000,25000000,111.2,108.95,88.52,105.8,111.2,109.5116,103.4366,111.5366,108.6116
5438000,819000,2589000,1209000,3372000,6127000,30000,11000,11000,247000,92000,65000,2381000,8725000,11106000,25000000,111.2,108.5,88.52,105.9116,111.425,109.625,103.55,111.7616,108.8366
5408000,853000,2518000,1371000,3331000,6106000,20000,76000,11000,247000,79000,65000,2371000,10626000,12997000,25000000,111.2,108.95,88.52,105.9116,111.425,109.625,103.55,111.7616,108.8366
5408000,860000,2541000,1148000,3398000,6106000,20000,30000,11000,247000,68000,65000,2369000,9865000,12234000,25000000,111.2,108.95,88.52,105.9116,111.425,109.625,103.55,111.7616,108.8366
5420000,792000,2755000,1294000,104000,6106000,20000,76000,7000,209000,72000,65000,2340000,3897000,6237000,25000000,111.2,108.95,88.52,105.9116,111.425,109.625,103.55,111.7616,108.8366
5420000,874000,2256000,1121000,105000,6059000,10000,30000,11000,209000,68000,65000,2346000,4680000,7026000,25000000,111.2,108.95,88.52,105.9116,111.425,109.625,103.55,111.7616,108.8366
5420000,792000,2375000,884000,105000,6059000,20000,30000,11000,209000,68000,63000,2281000,4575000,6856000,25000000,111.2,108.5,88.52,106.025,111.5366,109.7366,103.6616,111.875,108.95
5267000,873000,2209000,1391000,105000,6059000,10000,30000,11000,264000,68000,65000,2303000,4431000,6734000,25000000,113,108.95,88.52,106.025,111.5366,109.7366,103.6616,111.875,108.95
5267000,853000,2690000,1229000,5895000,5886000,30000,11000,11000,264000,74000,63000,2334000,6809000,9143000,25000000,113,108.5,88.52,106.025,111.5366,109.7366,103.6616,111.875,108.95
5267000,839000,2565000,1331000,5922000,5886000,20000,30000,11000,264000,74000,65000,2376000,7535000,9911000,25000000,113,108.5,88.52,106.025,111.5366,109.7366,103.6616,111.875,108.95
5399000,867000,1496000,1109000,2681000,5886000,20000,30000,11000,218000,72000,63000,2314000,11606000,13920000,25000000,113,108.5,88.52,106.025,111.5366,109.7366,103.6616,111.875,108.95
5399000,833000,1615000,1349000,105000,6066000,20000,30000,11000,218000,72000,65000,2369000,3344000,5713000,25000000,113,108.95,88.52,106.25,111.65,109.85,103.775,111.875,109.0616
5399000,792000,2233000,1520000,105000,6066000,20000,464000,11000,218000,68000,63000,2445000,5606000,8051000,25000000,113,108.5,88.52,106.25,111.65,109.85,103.775,111.875,109.0616
5185000,914000,2399000,1263000,105000,6066000,30000,14000,11000,274000,68000,65000,2501000,4713000,7214000,25000000,113,108.95,88.52,106.25,111.65,109.85,103.775,111.875,109.0616
5185000,874000,2375000,1349000,105000,5878000,30000,11000,11000,274000,74000,65000,2369000,8420000,10789000,25000000,113,108.5,88.52,106.25,111.65,109.85,103.775,111.875,109.0616
