time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
24.804,,4773000,1184000,2066000,1584000,105000,5824000,219000,10000,43000,4000,70000,70000,2382000,4330000,6712000,25000000,127.4,124.25,97.88,119.975,125.6,123.0116,118.85,126.3866,122.7866
25.004,,4746000,1162000,1686000,1006000,105000,5824000,215000,20000,675000,4000,90000,70000,2359000,4114000,6473000,25000000,127.4,123.8,97.88,119.975,125.6,123.0116,118.85,126.3866,122.7866
25.204,,4746000,1162000,1948000,1552000,104000,5824000,215000,10000,89000,4000,90000,70000,2361000,4187000,6548000,25000000,127.4,123.8,97.88,119.975,125.6,123.0116,118.85,126.3866,122.7866
25.404,,4712000,1184000,1639000,1648000,105000,5836000,216000,20000,678000,0,77000,70000,2388000,4771000,7159000,25000000,127.4,124.25,97.88,119.8616,125.4866,122.9,119.075,126.275,122.675
25.604,,4712000,1028000,1995000,746000,105000,5836000,216000,10000,43000,4000,70000,70000,2329000,3310000,5639000,25000000,127.4,124.25,97.88,119.8616,125.4866,122.9,119.075,126.275,122.675
25.804,,4712000,1073000,1686000,706000,105000,5836000,216000,10000,41000,7000,70000,70000,2295000,4007000,6302000,25000000,127.4,123.8,97.88,119.8616,125.4866,122.9,119.075,126.275,122.675
26.003,,4740000,1118000,1805000,940000,104000,5720000,208000,10000,41000,4000,70000,70000,2424000,3786000,6210000,25000000,127.4,123.35,97.88,119.8616,125.4866,122.9,119.075,126.275,122.675
26.203,,4740000,1140000,1853000,778000,104000,5720000,208000,0,8000,11000,70000,70000,2174000,3658000,5832000,25000000,127.4,123.35,97.88,119.8616,125.4866,122.9,119.075,126.275,122.675
26.404,,4740000,1028000,1520000,1329000,105000,5814000,208000,0,8000,11000,70000,70000,2272000,3630000,5902000,25000000,127.4,123.35,97.88,119.8616,125.375,122.675,119.1866,126.1616,122.5616
26.604,,4767000,1198000,1686000,1320000,105000,5814000,198000,0,8000,4000,70000,70000,2219000,3756000,5975000,25000000,127.4,123.35,97.88,119.8616,125.375,122.675,119.1866,126.1616,122.5616
26.804,,4767000,1050000,1686000,731000,104000,5814000,198000,0,8000,7000,70000,70000,2118000,3789000,5907000,25000000,127.4,123.35,97.88,119.8616,125.375,122.675,119.1866,126.1616,122.5616
27.004,,4767000,1028000,1829000,734000,105000,5884000,198000,0,8000,4000,70000,70000,2152000,3256000,5408000,25000000,127.4,123.35,97.88,119.8616,125.375,122.675,119.1866,126.1616,122.5616
27.204,,4770000,1118000,1805000,1117000,104000,5884000,216000,0,8000,11000,70000,70000,2174000,3068000,5242000,25000000,127.4,123.35,97.88,119.8616,125.375,122.675,119.1866,126.1616,122.5616
27.403,,4770000,1118000,1948000,589000,104000,5884000,216000,0,8000,4000,70000,70000,2153000,3712000,5865000,25000000,127.4,123.35,97.88,119.75,125.0366,122.45,118.9616,125.9366,122.3366
27.604,,4770000,1140000,1924000,589000,105000,5853000,216000,0,680000,47000,74000,70000,2159000,3722000,5881000,25000000,127.4,122.9,97.88,119.75,125.0366,122.45,118.9616,125.9366,122.3366
27.803,,4554000,1073000,1710000,960000,105000,5853000,190000,10000,38000,4000,70000,70000,2130000,3796000,5926000,25000000,127.4,122.45,97.88,119.75,125.0366,122.45,118.9616,125.9366,122.3366
28.004,,4554000,1140000,1686000,589000,105000,5853000,190000,10000,38000,4000,70000,70000,2124000,3713000,5837000,25000000,127.4,122.9,97.88,119.75,125.0366,122.45,118.9616,125.9366,122.3366
28.204,,4554000,1073000,2090000,853000,105000,5825000,190000,10000,38000,4000,70000,70000,2144000,3176000,5320000,25000000,127.4,122.9,97.88,119.75,125.0366,122.45,118.9616,125.9366,122.3366
28.404,,4697000,1028000,1544000,589000,105000,5825000,201000,0,8000,4000,70000,70000,2142000,3230000,5372000,25000000,127.4,122.45,97.88,119.6366,124.8116,122.225,118.85,125.7116,122.225
28.604,,4697000,1050000,1900000,680000,105000,5825000,201000,0,8000,4000,70000,70000,2161000,3842000,6003000,25000000,127.4,122.45,97.88,119.6366,124.8116,122.225,118.85,125.7116,122.225
28.804,,4697000,1050000,1781000,584000,105000,5831000,201000,0,8000,11000,72000,70000,2141000,3534000,5675000,25000000,127.4,122.45,97.88,119.6366,124.8116,122.225,118.85,125.7116,122.225
29.003,,4734000,1207000,1900000,589000,105000,5831000,195000,0,8000,11000,70000,70000,2135000,4405000,6540000,25000000,125.6,122.45,97.88,119.6366,124.8116,122.225,118.85,125.7116,122.225
29.203,,4734000,1162000,1805000,874000,105000,5831000,195000,0,8000,11000,70000,70000,2160000,3749000,5909000,25000000,125.6,122.45,97.88,119.6366,124.8116,122.225,118.85,125.7116,122.225
29.404,,4734000,1184000,1639000,553000,105000,5864000,195000,0,8000,4000,70000,70000,2163000,6000000,8163000,25000000,125.6,122.45,97.88,119.525,124.5866,122.1116,118.625,125.6,122.1116
29.604,,4770000,1118000,1663000,680000,105000,5864000,225000,0,8000,11000,70000,70000,2149000,3345000,5494000,25000000,125.6,122,97.88,119.525,124.5866,122.1116,118.625,125.6,122.1116
29.804,,4770000,1154000,1924000,504000,104000,5864000,225000,0,8000,11000,70000,70000,2135000,3554000,5689000,25000000,125.6,122,97.88,119.525,124.5866,122.1116,118.625,125.6,122.1116
30.004,,4767000,1140000,1615000,995000,105000,5882000,225000,0,8000,11000,70000,70000,2141000,3391000,5532000,25000000,125.6,122,97.88,119.525,124.5866,122.1116,118.625,125.6,122.1116
30.204,,4767000,1162000,1900000,691000,105000,5882000,213000,0,8000,4000,70000,70000,2129000,3543000,5672000,25000000,125.6,122,97.88,119.525,124.5866,122.1116,118.625,125.6,122.1116
30.403,,4767000,1140000,2043000,731000,105000,5882000,213000,20000,664000,0,88000,70000,2130000,5719000,7849000,25000000,125.6,122,97.88,119.4116,124.3616,121.8866,118.5116,125.375,121.8866
30.604,,4734000,1162000,1853000,985000,105000,5804000,259000,20000,702000,4000,90000,70000,2255000,4370000,6625000,25000000,125.6,122,97.88,119.4116,124.3616,121.8866,118.5116,125.375,121.8866
30.804,,4734000,1140000,1758000,1199000,104000,5804000,259000,20000,672000,4000,90000,70000,2305000,4444000,6749000,25000000,125.6,122,97.88,119.4116,124.3616,121.8866,118.5116,125.375,121.8866
31.004,,4734000,1176000,1663000,1263000,104000,6377000,259000,20000,675000,4000,90000,70000,2347000,3771000,6118000,25000000,125.6,122,97.88,119.4116,124.3616,121.8866,118.5116,125.375,121.8866
31.204,,5423000,1251000,1805000,1584000,105000,6377000,216000,20000,672000,4000,74000,70000,2409000,4781000,7190000,25000000,125.6,122.45,97.88,119.4116,124.3616,121.8866,118.5116,125.375,121.8866
31.404,,5423000,1162000,1663000,1562000,104000,6377000,216000,10000,43000,4000,70000,70000,2419000,8037000,10456000,25000000,125.6,122.45,97.88,119.4116,124.25,121.775,118.5116,125.15,121.775
31.604,,5423000,1140000,1829000,1275000,104000,6519000,216000,10000,41000,7000,70000,70000,2440000,4117000,6557000,25000000,125.6,122.45,97.88,119.4116,124.25,121.775,118.5116,125.15,121.775
31.803,,5377000,1296000,1710000,1785000,105000,6519000,188000,10000,41000,4000,90000,70000,2406000,4615000,7021000,25000000,125.6,122.45,97.88,119.4116,124.25,121.775,118.5116,125.15,121.775
32.003,,5377000,1686000,1663000,1129000,230000,6519000,188000,10000,41000,4000,70000,70000,2385000,3800000,6185000,25000000,125.6,122.45,97.88,119.4116,124.25,121.775,118.5116,125.15,121.775
32.205,,5377000,1198000,1900000,2116000,105000,6331000,188000,10000,41000,4000,70000,70000,2423000,4564000,6987000,25000000,125.6,122.45,97.88,119.4116,124.25,121.775,118.5116,125.15,121.775
32.404,,5103000,1686000,1362000,1121000,5281000,6331000,222000,10000,41000,4000,70000,70000,2343000,4104000,6447000,25000000,125.6,122.45,97.88,119.3,124.25,121.6616,118.625,125.15,121.6616
32.603,,5103000,1273000,1663000,1351000,4339000,6331000,222000,10000,86000,0,74000,70000,2599000,4696000,7295000,25000000,125.6,122.45,97.88,119.3,124.25,121.6616,118.625,125.15,121.6616
32.804,,5103000,1265000,1971000,1593000,105000,6486000,222000,10000,41000,7000,70000,70000,2582000,5013000,7595000,25000000,125.6,122.9,97.88,119.3,124.25,121.6616,118.625,125.15,121.6616
33.004,,5371000,1309000,1544000,1209000,105000,6486000,214000,10000,41000,4000,70000,70000,2557000,3915000,6472000,25000000,125.6,122.9,97.88,119.3,124.25,121.6616,118.625,125.15,121.6616
33.203,,5371000,1509000,1568000,1935000,105000,6486000,214000,10000,84000,4000,70000,70000,2544000,6960000,9504000,25000000,125.6,122.9,97.88,119.3,124.25,121.6616,118.625,125.15,121.6616
33.403,,5371000,1118000,1900000,863000,3521000,6701000,214000,10000,38000,4000,70000,70000,2521000,4886000,7407000,25000000,125.6,122.9,97.88,119.3,124.25,121.6616,118.625,125.15,121.6616
33.603,,5524000,1420000,1639000,1284000,105000,6701000,212000,10000,38000,4000,70000,70000,2522000,4402000,6924000,25000000,125.6,122.9,97.88,119.3,124.3616,121.775,118.5116,125.15,121.775
33.804,,5524000,1553000,1758000,2205000,105000,6701000,212000,10000,38000,4000,70000,70000,2542000,4564000,7106000,25000000,125.6,122.9,97.88,119.3,124.3616,121.775,118.5116,125.15,121.775
34.003,,5524000,1118000,1544000,1460000,105000,6689000,212000,20000,86000,0,77000,70000,2642000,6459000,9101000,25000000,125.6,122.9,97.88,119.3,124.3616,121.775,118.5116,125.15,121.775
34.203,,5478000,1118000,1544000,1700000,105000,6689000,224000,10000,38000,4000,72000,70000,2434000,6815000,9249000,25000000,125.6,123.35,97.88,119.3,124.3616,121.775,118.5116,125.15,121.775
34.404,,5478000,1073000,1758000,670000,3474000,6689000,224000,10000,38000,7000,70000,70000,2343000,3433000,5776000,25000000,125.6,123.35,97.88,119.3,124.3616,121.775,118.5116,125.15,121.775
34.604,,5463000,1162000,1853000,1340000,105000,6607000,224000,10000,38000,4000,72000,70000,2412000,6998000,9410000,25000000,125.6,122.9,97.88,119.1866,124.475,121.8866,118.4,125.2616,121.775
34.803,,5463000,1028000,1449000,987000,105000,6607000,254000,0,8000,4000,70000,70000,2631000,6624000,9255000,25000000,125.6,122.9,97.88,119.1866,124.475,121.8866,118.4,125.2616,121.775
35.003,,5463000,1073000,1900000,1310000,105000,6607000,254000,0,8000,11000,72000,70000,2675000,6865000,9540000,25000000,125.6,122.9,97.88,119.1866,124.475,121.8866,118.4,125.2616,121.775
35.203,,5502000,1050000,1900000,1275000,105000,6557000,254000,0,8000,11000,70000,70000,2572000,4403000,6975000,25000000,125.6,123.35,97.88,119.1866,124.475,121.8866,118.4,125.2616,121.775
35.404,,5502000,1028000,2565000,1169000,105000,6557000,220000,0,8000,4000,88000,70000,2417000,3945000,6362000,25000000,125.6,122.9,97.88,119.1866,124.475,121.8866,118.4,125.2616,121.775
35.604,,5502000,1207000,1615000,3060000,104000,6397000,220000,10000,38000,4000,70000,70000,2673000,6348000,9021000,25000000,125.6,122.9,97.88,119.1866,124.475,122,118.4,125.375,121.8866
35.803,,5487000,1050000,1520000,1041000,104000,6397000,220000,20000,670000,4000,90000,70000,2438000,4446000,6884000,25000000,125.6,123.35,97.88,119.1866,124.475,122,118.4,125.375,121.8866
36.004,,5487000,1028000,1758000,853000,105000,6397000,209000,10000,41000,7000,74000,70000,2468000,6045000,8513000,25000000,125.6,123.35,97.88,119.1866,124.475,122,118.4,125.375,121.8866
36.204,,5487000,1184000,1853000,772000,105000,6605000,209000,10000,38000,4000,72000,70000,2409000,4182000,6591000,25000000,125.6,123.35,97.88,119.1866,124.475,122,118.4,125.375,121.8866
36.404,,5463000,1162000,2898000,798000,3474000,6605000,220000,10000,38000,7000,70000,70000,2412000,3532000,5944000,25000000,125.6,123.35,97.88,119.1866,124.475,122,118.4,125.375,121.8866
36.604,,5463000,1184000,1710000,792000,3480000,6605000,220000,10000,456000,11000,72000,70000,2521000,5369000,7890000,25000000,125.6,123.35,97.88,119.1866,124.475,122,118.2866,125.375,121.8866
36.803,,5463000,1251000,1995000,884000,3819000,6648000,220000,0,8000,11000,72000,70000,2522000,5434000,7956000,25000000,125.6,123.35,97.88,119.1866,124.475,122,118.2866,125.375,121.8866
37.004,,5261000,1118000,1520000,995000,3738000,6648000,203000,0,8000,11000,70000,70000,2506000,5436000,7942000,25000000,125.6,123.35,97.88,119.1866,124.475,122,118.2866,125.375,121.8866
37.204,,5261000,1118000,1663000,766000,5870000,6648000,203000,0,8000,4000,70000,70000,2523000,5520000,8043000,25000000,125.6,123.35,97.88,119.1866,124.475,122,118.2866,125.375,121.8866
37.404,,5261000,1162000,1781000,1349000,1340000,6650000,203000,0,8000,4000,70000,70000,2599000,4176000,6775000,25000000,125.6,123.35,97.88,119.1866,124.475,122,118.2866,125.375,121.8866
37.604,,5478000,1273000,1449000,833000,3494000,6650000,215000,0,8000,4000,90000,70000,2513000,3738000,6251000,25000000,125.6,123.35,97.88,119.075,124.5866,122,118.175,125.4866,121.8866
37.804,,5478000,1184000,1267000,820000,3738000,6650000,215000,10000,38000,4000,70000,72000,2530000,3930000,6460000,25000000,125.6,123.35,97.88,119.075,124.5866,122,118.175,125.4866,121.8866
38.003,,5478000,1442000,1853000,1014000,5931000,6641000,215000,10000,38000,4000,70000,70000,2632000,4622000,7254000,25000000,125.6,123.8,97.88,119.075,124.5866,122,118.175,125.4866,121.8866
38.204,,5514000,1775000,1306000,814000,5870000,6641000,227000,10000,38000,4000,74000,70000,2672000,5166000,7838000,25000000,125.6,123.8,97.88,119.075,124.5866,122,118.175,125.4866,121.8866
38.404,,5514000,1207000,1401000,798000,3474000,6641000,227000,10000,38000,4000,70000,70000,2574000,3944000,6518000,25000000,125.6,123.35,97.88,119.075,124.5866,122,118.175,125.4866,121.8866
38.604,,5514000,1509000,1924000,1361000,105000,6616000,227000,0,8000,4000,70000,70000,2617000,8554000,11171000,25000000,125.6,123.35,97.88,119.075,124.5866,122.1116,118.0616,125.4866,121.8866
38.804,,5511000,1265000,1568000,847000,105000,6616000,225000,10000,38000,4000,70000,70000,2685000,8992000,11677000,25000000,125.6,123.35,97.88,119.075,124.5866,122.1116,118.0616,125.4866,121.8866
39.004,,5511000,1265000,2256000,1328000,105000,6616000,225000,10000,38000,4000,70000,70000,2818000,4294000,7112000,25000000,125.6,123.8,97.88,119.075,124.5866,122.1116,118.0616,125.4866,121.8866
39.204,,5505000,1452000,1829000,1606000,105000,6627000,225000,10000,38000,4000,70000,70000,2857000,4769000,7626000,25000000,125.6,123.8,97.88,119.075,124.5866,122.1116,118.0616,125.4866,121.8866
39.404,,5505000,1698000,1530000,985000,2413000,6627000,208000,10000,38000,11000,70000,70000,2778000,4968000,7746000,25000000,125.6,123.8,97.88,119.075,124.5866,122.1116,118.0616,125.4866,121.8866
39.603,,5505000,1287000,1378000,1008000,314000,6627000,208000,0,8000,11000,70000,72000,2848000,4809000,7657000,25000000,125.6,123.8,97.88,119.075,124.5866,122.1116,117.95,125.6,122
39.804,,5499000,1273000,1615000,856000,858000,6654000,208000,0,8000,11000,70000,70000,2741000,4999000,7740000,25000000,125.6,123.35,97.88,119.075,124.5866,122.1116,117.95,125.6,122
40.003,,5499000,1273000,1473000,1048000,880000,6654000,256000,0,8000,11000,70000,72000,2675000,4055000,6730000,25000000,125.6,123.8,97.88,119.075,124.5866,122.1116,117.95,125.6,122
40.204,,5499000,1287000,1948000,1089000,105000,6654000,256000,0,8000,11000,70000,72000,2647000,4651000,7298000,25000000,125.6,123.8,97.88,119.075,124.5866,122.1116,117.95,125.6,122
40.404,,5505000,1184000,1615000,948000,105000,6428000,256000,0,8000,4000,70000,70000,2859000,4048000,6907000,25000000,125.6,123.8,97.88,119.075,124.5866,122.1116,117.95,125.6,122
40.603,,5505000,1353000,1805000,1209000,737000,6428000,236000,20000,662000,4000,90000,70000,2563000,4446000,7009000,25000000,125.6,123.8,97.7,119.075,124.7,122.225,117.8366,125.6,122
40.804,,5505000,1309000,1829000,1320000,775000,6650000,236000,10000,38000,4000,70000,70000,2599000,4161000,6760000,25000000,125.6,123.8,97.7,119.075,124.7,122.225,117.8366,125.6,122
41.004,,5514000,1420000,1829000,1451000,105000,6650000,236000,10000,38000,7000,70000,72000,2581000,4182000,6763000,25000000,125.6,123.8,97.7,119.075,124.7,122.225,117.8366,125.6,122
41.203,,5514000,1309000,2233000,1391000,1508000,6650000,201000,10000,38000,4000,70000,70000,2572000,4667000,7239000,25000000,125.6,123.8,97.7,119.075,124.7,122.225,117.8366,125.6,122
41.404,,5514000,1309000,1710000,1874000,4185000,6676000,201000,0,8000,11000,70000,70000,2593000,4064000,6657000,25000000,125.6,123.8,97.7,119.075,124.7,122.225,117.8366,125.6,122
41.603,,5319000,1353000,1900000,1178000,105000,6676000,212000,0,8000,11000,70000,70000,2584000,4210000,6794000,25000000,125.6,123.8,97.88,119.075,124.7,122.225,117.8366,125.7116,122
41.803,,5319000,1176000,1924000,1874000,105000,6676000,212000,0,8000,11000,70000,70000,2545000,6616000,9161000,25000000,125.6,123.8,97.88,119.075,124.7,122.225,117.8366,125.7116,122
42.004,,5319000,1132000,1686000,1451000,105000,6725000,212000,0,8000,11000,70000,70000,2569000,7011000,9580000,25000000,125.6,123.8,97.88,119.075,124.7,122.225,117.8366,125.7116,122
42.203,,5575000,1376000,1639000,948000,105000,6725000,217000,0,8000,11000,72000,70000,2540000,6792000,9332000,25000000,125.6,123.8,97.88,119.075,124.7,122.225,117.8366,125.7116,122
42.404,,5575000,1309000,1615000,1713000,649000,6725000,217000,0,8000,11000,70000,70000,2563000,3584000,6147000,25000000,125.6,123.8,97.88,119.075,124.7,122.225,117.8366,125.7116,122
42.604,,5575000,1442000,1520000,1068000,105000,6742000,217000,0,8000,4000,72000,70000,2539000,7992000,10531000,25000000,125.6,123.8,97.7,119.075,124.7,122.225,117.725,125.7116,122
42.804,,5606000,1273000,1686000,1180000,105000,6742000,212000,0,8000,11000,70000,70000,2527000,6823000,9350000,25000000,125.6,123.8,97.7,119.075,124.7,122.225,117.725,125.7116,122
43.003,,5606000,1073000,1449000,1126000,105000,6742000,212000,0,8000,11000,70000,70000,2575000,9793000,12368000,25000000,125.6,123.8,97.7,119.075,124.7,122.225,117.725,125.7116,122
43.203,,5606000,1118000,1615000,1451000,105000,6723000,212000,0,8000,11000,72000,70000,2598000,6839000,9437000,25000000,125.6,123.8,97.7,119.075,124.7,122.225,117.725,125.7116,122
43.403,,5600000,1398000,1615000,1431000,105000,6723000,211000,0,8000,4000,70000,70000,2629000,6559000,9188000,25000000,125.6,123.8,97.7,119.075,124.7,122.225,117.725,125.7116,122
43.603,,5600000,1207000,1686000,1658000,440000,6723000,211000,0,8000,11000,72000,70000,2768000,5081000,7849000,25000000,125.6,123.8,97.7,118.9616,124.7,122.225,117.725,125.7116,122
43.803,,5630000,1118000,2043000,948000,515000,6740000,211000,10000,84000,4000,70000,70000,2720000,7390000,10110000,25000000,125.6,123.8,97.7,118.9616,124.7,122.225,117.725,125.7116,122
44.004,,5630000,1140000,2043000,1381000,105000,6740000,212000,10000,38000,4000,72000,70000,2716000,9732000,12448000,25000000,125.6,124.25,97.7,118.9616,124.7,122.225,117.725,125.7116,122
44.205,,5630000,1140000,1686000,1331000,105000,6740000,212000,10000,38000,4000,72000,70000,2700000,10575000,13275000,25000000,125.6,123.8,97.7,118.9616,124.7,122.225,117.725,125.7116,122
44.403,,5639000,1140000,1948000,1700000,3562000,6809000,212000,10000,38000,4000,70000,72000,2637000,3896000,6533000,25000000,125.6,123.8,97.7,118.9616,124.7,122.225,117.725,125.7116,122
44.603,,5639000,1184000,1401000,1143000,5670000,6809000,213000,0,8000,4000,70000,70000,2659000,3721000,6380000,25000000,125.6,123.8,97.7,119.075,124.8116,122.3366,117.6116,125.7116,122
44.803,,5639000,1198000,1615000,1006000,5688000,6809000,213000,0,8000,11000,70000,70000,2672000,4462000,7134000,25000000,125.6,123.8,97.7,119.075,124.8116,122.3366,117.6116,125.7116,122
45.004,,5545000,1140000,1615000,1456000,5895000,6575000,213000,0,8000,4000,70000,70000,2648000,4435000,7083000,25000000,125.6,124.25,97.7,119.075,124.8116,122.3366,117.6116,125.7116,122
45.204,,5545000,1118000,1568000,1553000,3439000,6575000,208000,0,8000,4000,74000,70000,2669000,4495000,7164000,25000000,125.6,123.8,97.7,119.075,124.8116,122.3366,117.6116,125.7116,122
45.403,,5545000,1140000,1449000,1165000,3418000,6696000,208000,0,8000,4000,70000,72000,2668000,3985000,6653000,25000000,127.4,124.25,97.7,119.075,124.8116,122.3366,117.6116,125.7116,122
45.604,,5582000,1184000,2304000,772000,3535000,6696000,208000,0,8000,4000,70000,70000,2630000,4387000,7017000,25000000,127.4,124.25,97.7,118.9616,124.8116,122.3366,117.6116,125.825,122.1116
45.804,,5582000,1318000,1496000,877000,5833000,6696000,233000,10000,84000,4000,70000,72000,2643000,4210000,6853000,25000000,127.4,124.25,97.7,118.9616,124.8116,122.3366,117.6116,125.825,122.1116
46.004,,5582000,1642000,1971000,1178000,4631000,6652000,233000,0,38000,7000,70000,70000,2618000,4218000,6836000,25000000,127.4,123.8,97.7,118.9616,124.8116,122.3366,117.6116,125.825,122.1116
46.204,,5344000,1184000,1710000,949000,5769000,6652000,233000,10000,38000,4000,70000,70000,2650000,5337000,7987000,25000000,127.4,124.25,97.7,118.9616,124.8116,122.3366,117.6116,125.825,122.1116
46.403,,5344000,1162000,1758000,935000,5749000,6652000,217000,10000,38000,4000,70000,72000,2644000,4284000,6928000,25000000,127.4,124.25,97.7,118.9616,124.8116,122.3366,117.6116,125.825,122.1116
46.604,,5344000,1553000,1900000,884000,5830000,6656000,217000,0,8000,11000,70000,72000,2625000,4311000,6936000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.5,125.825,122.225
46.804,,5572000,1118000,1615000,670000,3636000,6656000,211000,0,8000,4000,70000,72000,2567000,3793000,6360000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.5,125.825,122.225
47.004,,5572000,1487000,2043000,863000,2989000,6656000,211000,0,8000,4000,70000,70000,2649000,5518000,8167000,25000000,127.4,124.7,97.7,118.9616,124.925,122.45,117.5,125.825,122.225
47.204,,5572000,1731000,1710000,1242000,105000,6647000,211000,0,8000,4000,70000,70000,2555000,5000000,7555000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.5,125.825,122.225
47.404,,5524000,1184000,1781000,899000,3392000,6647000,215000,0,8000,4000,70000,70000,2625000,4025000,6650000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.5,125.825,122.225
47.604,,5524000,1353000,1473000,1006000,105000,6647000,215000,0,8000,11000,70000,70000,2684000,9033000,11717000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.5,125.9366,122.225
47.804,,5524000,1442000,2375000,1076000,105000,6674000,215000,0,8000,4000,70000,70000,2639000,5166000,7805000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.5,125.9366,122.225
48.004,,5487000,1398000,1971000,1129000,2450000,6674000,220000,0,8000,4000,70000,70000,2864000,6588000,9452000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.5,125.9366,122.225
48.204,,5487000,1398000,1544000,1254000,105000,6674000,220000,0,8000,11000,70000,72000,2824000,4670000,7494000,25000000,127.4,123.8,97.7,118.9616,124.925,122.45,117.5,125.9366,122.225
48.404,,5600000,1452000,1829000,1284000,105000,6796000,220000,0,8000,4000,70000,70000,2844000,9382000,12226000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.5,125.9366,122.225
48.604,,5600000,1309000,2233000,1471000,105000,6796000,212000,0,8000,11000,70000,70000,2897000,4203000,7100000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.3866,125.9366,122.225
48.804,,5600000,1353000,1805000,948000,105000,6796000,212000,20000,84000,4000,70000,72000,2856000,4617000,7473000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.3866,125.9366,122.225
49.003,,5737000,1353000,1496000,867000,105000,6877000,212000,10000,38000,4000,70000,70000,2734000,5029000,7763000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.3866,125.9366,122.225
49.204,,5737000,1287000,1805000,1854000,105000,6877000,219000,10000,38000,4000,70000,70000,2674000,4407000,7081000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.3866,125.9366,122.225
49.403,,5737000,1265000,1805000,987000,105000,6877000,219000,10000,38000,4000,70000,70000,2636000,4008000,6644000,25000000,127.4,123.8,97.7,118.9616,124.925,122.45,117.3866,125.9366,122.225
49.603,,5819000,1296000,1530000,2168000,409000,6793000,219000,0,8000,11000,70000,70000,2611000,4431000,7042000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.275,125.825,122.225
49.804,,5819000,1243000,1710000,2116000,670000,6793000,212000,0,8000,11000,70000,72000,2612000,4247000,6859000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.275,125.825,122.225
50.004,,5819000,1273000,1520000,1562000,5015000,6546000,212000,0,8000,11000,70000,70000,2653000,4976000,7629000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.275,125.825,122.225
50.203,,5527000,1318000,1781000,1391000,105000,6546000,212000,0,8000,11000,70000,70000,2591000,4043000,6634000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.275,125.825,122.225
50.404,,5527000,1309000,1805000,1451000,4401000,6546000,204000,0,8000,11000,70000,72000,2530000,3825000,6355000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.275,125.825,122.225
50.603,,5527000,1110000,1710000,1976000,105000,6721000,204000,0,8000,11000,70000,70000,2505000,4153000,6658000,25000000,127.4,123.8,97.7,118.9616,124.925,122.45,117.275,125.825,122.225
50.803,,5371000,1376000,1663000,1351000,105000,6721000,204000,0,8000,50000,90000,70000,2514000,6320000,8834000,25000000,127.4,123.8,97.7,118.9616,124.925,122.45,117.275,125.825,122.225
51.003,,5371000,1442000,1853000,1874000,105000,6721000,219000,10000,38000,4000,72000,70000,2569000,5723000,8292000,25000000,127.4,123.8,97.7,118.9616,124.925,122.45,117.275,125.825,122.225
51.203,,5371000,1398000,1948000,1552000,105000,6767000,219000,10000,38000,4000,72000,70000,2530000,5490000,8020000,25000000,127.4,124.25,97.7,118.9616,124.925,122.45,117.275,125.825,122.225
51.403,,5578000,1243000,1639000,1250000,105000,6767000,217000,10000,38000,4000,70000,70000,2515000,3791000,6306000,25000000,127.4,123.8,97.7,118.9616,124.925,122.45,117.275,125.825,122.225
51.603,,5578000,1207000,1663000,2260000,105000,6767000,217000,10000,38000,4000,72000,70000,2577000,6927000,9504000,25000000,127.4,123.8,97.7,118.9616,124.8116,122.45,117.275,125.825,122.1116
51.803,,5578000,1162000,1805000,1284000,105000,6880000,217000,0,8000,11000,72000,70000,2610000,9574000,12184000,25000000,127.4,124.25,97.7,118.9616,124.8116,122.45,117.275,125.825,122.1116
52.004,,5710000,1162000,1639000,1800000,105000,6880000,198000,0,8000,11000,72000,70000,2596000,9335000,11931000,25000000,127.4,124.25,97.7,118.9616,124.8116,122.45,117.275,125.825,122.1116
52.204,,5710000,1273000,1568000,1895000,105000,6880000,198000,0,8000,4000,72000,70000,2613000,7177000,9790000,25000000,127.4,123.8,97.7,118.9616,124.8116,122.45,117.275,125.825,122.1116
