time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
20.203,,5609000,1509000,1686000,1178000,105000,6444000,255000,0,5000,11000,70000,68000,2866000,10969000,13835000,25000000,118.4,120.2,75.74,110.3,117.275,115.1366,107.15,117.1616,113.7866
20.403,,5609000,1487000,1948000,1777000,4667000,6444000,255000,0,5000,4000,70000,68000,2689000,6055000,8744000,25000000,118.4,120.2,75.74,110.4116,117.6116,115.3616,107.2616,117.3866,113.9
20.603,,5609000,1430000,1243000,1310000,105000,6435000,255000,0,30000,4000,70000,68000,2839000,6874000,9713000,25000000,118.4,120.2,75.74,110.4116,117.6116,115.3616,107.2616,117.3866,113.9
20.803,,5612000,1398000,1686000,1593000,105000,6435000,202000,0,32000,4000,70000,68000,2746000,10429000,13175000,25000000,118.4,120.2,75.74,110.4116,117.6116,115.3616,107.2616,117.3866,113.9
21.003,,5612000,1753000,1449000,894000,3275000,6435000,202000,0,30000,4000,70000,68000,3020000,5876000,8896000,25000000,118.4,120.2,75.74,110.4116,117.6116,115.3616,107.2616,117.3866,113.9
21.203,,5612000,2130000,1971000,1512000,4585000,6462000,201000,10000,32000,7000,70000,68000,2973000,6454000,9427000,25000000,118.4,120.2,75.74,110.4116,117.6116,115.3616,107.2616,117.3866,113.9
21.403,,5765000,1664000,1506000,2247000,4319000,6462000,201000,0,5000,11000,70000,68000,2964000,5968000,8932000,25000000,118.4,120.2,75.74,110.525,117.8366,115.5866,107.375,117.6116,114.125
21.603,,5765000,1553000,1995000,1976000,4258000,6462000,201000,0,5000,4000,70000,68000,3065000,5964000,9029000,25000000,118.4,120.65,75.74,110.525,117.8366,115.5866,107.375,117.6116,114.125
21.802,,5804000,2108000,1330000,1431000,1139000,6526000,190000,0,5000,11000,70000,68000,2983000,6124000,9107000,25000000,118.4,120.2,75.74,110.525,117.8366,115.5866,107.375,117.6116,114.125
22.004,,5804000,1775000,1971000,1451000,586000,6526000,190000,0,5000,4000,70000,68000,3060000,6192000,9252000,25000000,118.4,120.65,75.74,110.525,117.8366,115.5866,107.375,117.6116,114.125
22.203,,5804000,2352000,1924000,1431000,398000,6526000,190000,0,5000,11000,70000,68000,2976000,5538000,8514000,25000000,118.4,120.65,75.74,110.525,117.8366,115.5866,107.375,117.6116,114.125
22.405,,5731000,1864000,2043000,1814000,2027000,6506000,198000,0,5000,4000,70000,68000,3046000,5770000,8816000,25000000,118.4,121.1,75.74,110.6366,118.0616,115.925,107.4866,117.95,114.35
22.602,,5731000,2219000,1971000,1754000,1340000,6506000,198000,0,5000,11000,70000,68000,3044000,6216000,9260000,25000000,118.4,121.1,75.74,110.6366,118.0616,115.925,107.4866,117.95,114.35
22.802,,5731000,2663000,1324000,1351000,4585000,6506000,198000,0,5000,4000,70000,68000,3065000,9442000,12507000,25000000,118.4,121.1,75.74,110.6366,118.0616,115.925,107.4866,117.95,114.35
23.003,,5704000,2130000,1401000,1632000,4503000,6490000,198000,0,5000,11000,70000,68000,3105000,8899000,12004000,25000000,118.4,121.1,75.74,110.6366,118.0616,115.925,107.4866,117.95,114.35
23.202,,5704000,2773000,1865000,1351000,105000,6490000,198000,0,5000,11000,70000,68000,3175000,11312000,14487000,25000000,118.4,121.1,75.74,110.6366,118.0616,115.925,107.4866,117.95,114.35
23.402,,5704000,2108000,1544000,1854000,105000,6492000,198000,0,5000,4000,70000,68000,3165000,10939000,14104000,25000000,118.4,121.55,75.74,110.8616,118.2866,116.2616,107.4866,118.175,114.575
23.603,,5780000,2019000,1324000,2398000,1843000,6492000,191000,20000,653000,0,74000,68000,3106000,5694000,8800000,25000000,118.4,121.55,75.74,110.8616,118.2866,116.2616,107.4866,118.175,114.575
23.803,,5780000,1886000,1473000,1632000,105000,6492000,191000,0,32000,4000,70000,68000,3198000,8113000,11311000,25000000,118.4,121.55,75.74,110.8616,118.2866,116.2616,107.4866,118.175,114.575
24.003,,5780000,2418000,1362000,2379000,105000,6304000,191000,10000,32000,4000,70000,68000,3178000,11008000,14186000,25000000,118.4,121.55,75.74,110.8616,118.2866,116.2616,107.4866,118.175,114.575
24.202,,5826000,2263000,1496000,2016000,105000,6304000,181000,0,32000,4000,70000,68000,3213000,10527000,13740000,25000000,118.4,121.55,75.74,110.8616,118.2866,116.2616,107.4866,118.175,114.575
24.602,,5826000,1398000,1449000,1129000,4855000,6534000,181000,10000,32000,4000,70000,68000,3090000,8860000,11950000,25000000,118.4,121.55,75.74,110.975,118.625,116.4866,107.6,118.5116,114.9116
24.805,,5688000,1376000,1853000,1008000,105000,6534000,153000,0,32000,4000,70000,70000,3146000,6965000,10111000,25000000,120.2,122,75.74,110.975,118.625,116.4866,107.6,118.5116,114.9116
25.003,,5688000,1731000,2233000,2056000,2597000,6534000,153000,0,32000,4000,70000,68000,3175000,6258000,9433000,25000000,120.2,122,75.74,110.975,118.625,116.4866,107.6,118.5116,114.9116
25.203,,5688000,1609000,1520000,1351000,105000,6557000,153000,0,5000,4000,70000,68000,3169000,5839000,9008000,25000000,120.2,121.55,75.74,110.975,118.625,116.4866,107.6,118.5116,114.9116
25.403,,5691000,1420000,2043000,1351000,105000,6557000,272000,0,5000,11000,70000,70000,3136000,5174000,8310000,25000000,120.2,122,75.74,111.0866,118.85,116.7116,107.7116,118.625,115.1366
