wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
6362000,833000,1267000,1520000,105000,7055000,30000,11000,11000,212000,68000,63000,2281000,4318000,6599000,25000000,111.2,108.05,89.24,105.575,110.8616,109.0616,103.325,111.2,108.275
6362000,1250000,1339000,1670000,2518000,7055000,20000,11000,11000,212000,74000,65000,2280000,4328000,6608000,25000000,111.2,108.05,89.24,105.6866,111.0866,109.175,103.4366,111.3116,108.5
6362000,914000,1615000,1242000,5972000,7066000,20000,11000,11000,212000,74000,65000,2251000,4430000,6681000,25000000,111.2,108.05,89.24,105.6866,111.0866,109.175,103.4366,111.3116,108.5
6228000,1189000,1663000,2125000,2845000,7066000,20000,76000,7000,244000,79000,65000,2216000,3818000,6034000,25000000,111.2,108.05,89.24,105.6866,111.0866,109.175,103.4366,111.3116,108.5
6228000,1531000,1554000,1328000,105000,7066000,20000,30000,11000,244000,68000,65000,2364000,4741000,7105000,25000000,111.2,108.05,89.24,105.6866,111.0866,109.175,103.4366,111.3116,108.5
6228000,1273000,1449000,1704000,105000,7081000,20000,30000,4000,239000,68000,65000,2543000,7315000,9858000,25000000,111.2,108.5,89.24,105.6866,111.0866,109.175,103.4366,111.3116,108.5
6326000,1207000,2114000,847000,105000,7081000,20000,30000,11000,239000,68000,65000,2620000,6357000,8977000,25000000,111.2,108.5,89.24,105.9116,111.2,109.2866,103.55,111.425,108.6116
6326000,1043000,1401000,1328000,105000,7081000,20000,11000,7000,239000,68000,65000,2672000,5531000,8203000,25000000,111.2,108.95,89.24,105.9116,111.2,109.2866,103.55,111.425,108.6116
6326000,1036000,1401000,948000,105000,7074000,20000,30000,7000,211000,74000,65000,2679000,6766000,9445000,25000000,111.2,108.95,89.24,105.9116,111.2,109.2866,103.55,111.425,108.6116
6283000,1076000,1496000,1209000,105000,7074000,20000,30000,11000,211000,74000,65000,2663000,6176000,8839000,25000000,111.2,108.95,89.24,105.9116,111.2,109.2866,103.55,111.425,108.6116
6283000,928000,1354000,1328000,105000,7074000,10000,30000,4000,211000,68000,65000,2630000,6920000,9550000,25000000,111.2,108.95,89.24,105.9116,111.2,109.2866,103.55,111.425,108.6116
6283000,955000,1971000,1648000,105000,6911000,20000,30000,7000,229000,70000,65000,2566000,5988000,8554000,25000000,111.2,109.4,89.24,106.025,111.425,109.625,103.6616,111.7616,108.95
6137000,1016000,1971000,1254000,4605000,6911000,30000,16000,7000,229000,74000,65000,2544000,3404000,5948000,25000000,111.2,109.4,89.24,106.025,111.425,109.625,103.6616,111.7616,108.95
6137000,914000,1686000,630000,2052000,6911000,30000,11000,11000,229000,79000,65000,2768000,7920000,10688000,25000000,111.2,109.4,89.24,106.025,111.425,109.625,103.6616,111.7616,108.95
6039000,935000,1568000,1113000,2157000,6718000,30000,14000,11000,262000,81000,65000,2718000,7518000,10236000,25000000,111.2,109.4,89.24,106.025,111.425,109.625,103.6616,111.7616,108.95
6039000,975000,1568000,739000,105000,6718000,20000,11000,11000,262000,72000,65000,2737000,6737000,9474000,25000000,113,109.85,89.24,106.025,111.425,109.625,103.6616,111.7616,108.95
6039000,975000,1995000,696000,105000,6718000,20000,11000,11000,262000,72000,65000,2557000,4371000,6928000,25000000,113,109.4,89.24,106.1366,111.7616,109.9616,103.775,112.1,109.175
6274000,1016000,1401000,826000,430000,6716000,30000,14000,11000,277000,74000,65000,2749000,4005000,6754000,25000000,113,109.85,89.24,106.1366,111.7616,109.9616,103.775,112.1,109.175
6274000,1189000,2066000,995000,4339000,6716000,30000,14000,11000,277000,74000,65000,2750000,3252000,6002000,25000000,113,109.85,89.24,106.1366,111.7616,109.9616,103.775,112.1,109.175
6274000,1158000,1339000,755000,333000,6716000,30000,14000,11000,277000,74000,65000,2700000,5413000,8113000,25000000,113,109.85,89.24,106.1366,111.7616,109.9616,103.775,112.1,109.175
6341000,1036000,1995000,1143000,440000,7039000,30000,14000,11000,217000,74000,65000,2618000,3440000,6058000,25000000,113,109.85,89.24,106.1366,111.7616,109.9616,103.775,112.1,109.175
6341000,955000,1829000,1129000,105000,7039000,40000,14000,11000,217000,72000,65000,2730000,3907000,6637000,25000000,113,109.85,89.24,106.3616,112.1,110.3,103.8866,112.325,109.4
6341000,874000,1924000,1777000,105000,7034000,20000,14000,11000,217000,74000,65000,2815000,4303000,7118000,25000000,113,109.85,89.24,106.3616,112.1,110.3,103.8866,112.325,109.4
6320000,1089000,1378000,1109000,105000,7034000,30000,11000,11000,236000,68000,65000,2858000,6382000,9240000,25000000,113,110.3,89.24,106.3616,112.1,110.3,103.8866,112.325,109.4
6320000,975000,1315000,1229000,335000,7034000,30000,11000,11000,236000,74000,65000,2844000,3830000,6674000,25000000,113,110.3,89.24,106.3616,112.1,110.3,103.8866,112.325,109.4
6320000,1028000,1449000,1780000,105000,6979000,30000,11000,11000,236000,68000,65000,2734000,5109000,7843000,25000000,113,110.3,89.24,106.3616,112.1,110.3,103.8866,112.325,109.4
6076000,1138000,1781000,856000,105000,6979000,20000,76000,4000,212000,79000,65000,2644000,7831000,10475000,25000000,113,110.75,89.24,106.5866,112.325,110.6366,104,112.55,109.625
6076000,1016000,1758000,1028000,416000,6979000,30000,11000,11000,212000,74000,65000,2727000,10009000,12736000,25000000,113,110.3,89.24,106.5866,112.325,110.6366,104,112.55,109.625
6076000,853000,1615000,1089000,3548000,6612000,30000,14000,11000,212000,74000,65000,2849000,7079000,9928000,25000000,113,110.3,89.24,106.5866,112.325,110.6366,104,112.55,109.625
5798000,1032000,1686000,2189000,148000,6612000,20000,76000,11000,241000,72000,65000,2830000,5344000,8174000,25000000,113,110.3,89.24,106.5866,112.325,110.6366,104,112.55,109.625
5798000,914000,1971000,1109000,105000,6612000,10000,30000,11000,241000,68000,65000,2799000,6781000,9580000,25000000,113,110.75,89.24,106.5866,112.325,110.6366,104,112.55,109.625
5798000,792000,2090000,1169000,105000,6316000,20000,30000,11000,224000,74000,65000,2633000,7945000,10578000,25000000,113,110.75,89.24,106.7,112.6616,110.975,104.1116,112.8866,109.9616
5597000,914000,1520000,1169000,4585000,6316000,20000,30000,11000,224000,74000,65000,2613000,10290000,12903000,25000000,113,110.75,89.24,106.7,112.6616,110.975,104.1116,112.8866,109.9616
5597000,1320000,1971000,1593000,5936000,6316000,20000,76000,11000,224000,79000,65000,2613000,9599000,12212000,25000000,113,111.2,89.24,106.7,112.6616,110.975,104.1116,112.8866,109.9616
5597000,1189000,1554000,1229000,5711000,6154000,20000,30000,7000,248000,74000,65000,2567000,9357000,11924000,25000000,113,111.2,89.24,106.7,112.6616,110.975,104.1116,112.8866,109.9616
5426000,1016000,1793000,968000,5547000,6154000,20000,30000,4000,248000,74000,65000,2646000,10084000,12730000,25000000,113,111.2,89.24,106.7,112.6616,110.975,104.1116,112.8866,109.9616
5426000,935000,1330000,1754000,5670000,6154000,20000,30000,11000,248000,74000,65000,2678000,9531000,12209000,25000000,113,111.2,89.24,106.925,112.8866,111.2,104.225,113.225,110.1866
5460000,874000,1781000,1996000,5588000,6132000,20000,14000,14000,270000,74000,65000,2748000,7172000,9920000,25000000,113,111.2,89.24,106.925,112.8866,111.2,104.225,113.225,110.1866
5460000,874000,1544000,1451000,5649000,6132000,20000,14000,11000,270000,77000,65000,2778000,9192000,11970000,25000000,113,111.65,89.24,106.925,112.8866,111.2,104.225,113.225,110.1866
5460000,1056000,1330000,1593000,5793000,6132000,20000,11000,11000,270000,74000,65000,2680000,9925000,12605000,25000000,113,111.65,89.24,106.925,112.8866,111.2,104.225,113.225,110.1866
5505000,874000,1710000,1431000,5568000,5966000,20000,11000,11000,217000,74000,65000,2695000,7052000,9747000,25000000,113,111.65,89.24,106.925,112.8866,111.2,104.225,113.225,110.1866
5505000,975000,1805000,1854000,5670000,5966000,20000,14000,11000,217000,74000,68000,2793000,9658000,12451000,25000000,113,111.65,89.42,107.0366,113.225,111.65,104.3366,113.5616,110.6366
5505000,874000,1971000,1229000,5670000,5966000,30000,14000,11000,217000,74000,68000,2702000,9539000,12241000,25000000,113,111.65,89.42,107.0366,113.225,111.65,104.3366,113.5616,110.6366
5524000,1048000,2090000,1471000,5547000,6141000,30000,11000,4000,257000,81000,68000,2635000,5080000,7715000,25000000,113,112.1,89.42,107.0366,113.225,111.65,104.3366,113.5616,110.6366
5524000,1290000,2043000,1048000,5464000,6141000,30000,11000,11000,257000,74000,68000,2610000,6546000,9156000,25000000,113,112.1,89.42,107.0366,113.225,111.65,104.3366,113.5616,110.6366
5524000,955000,1971000,1895000,5363000,6141000,20000,11000,11000,257000,74000,65000,2610000,6612000,9222000,25000000,113,112.1,89.42,107.0366,113.225,111.65,104.3366,113.5616,110.6366
5466000,1391000,1829000,1413000,5931000,6137000,20000,11000,11000,257000,74000,65000,2624000,3634000,6258000,25000000,114.8,112.1,89.24,107.2616,113.5616,112.1,104.45,113.9,110.975
5466000,1408000,1758000,948000,2763000,6137000,20000,14000,11000,257000,72000,65000,2645000,4020000,6665000,25000000,114.8,112.55,89.24,107.2616,113.5616,112.1,104.45,113.9,110.975
5466000,1138000,1995000,1492000,2640000,6183000,20000,14000,11000,257000,74000,68000,2547000,4218000,6765000,25000000,114.8,112.55,89.24,107.2616,113.5616,112.1,104.45,113.9,110.975
5277000,1036000,2161000,1451000,2722000,6183000,30000,14000,11000,225000,74000,65000,2561000,4544000,7105000,25000000,114.8,112.1,89.24,107.2616,113.5616,112.1,104.45,113.9,110.975
5277000,1097000,1971000,1134000,105000,6183000,20000,14000,11000,225000,74000,68000,2544000,3627000,6171000,25000000,114.8,112.1,89.24,107.2616,113.5616,112.1,104.45,113.9,110.975
5277000,1250000,2114000,1969000,2231000,6214000,20000,11000,11000,225000,72000,68000,2563000,3957000,6520000,25000000,114.8,112.1,89.42,107.4866,113.7866,112.2116,104.5616,114.2366,111.0866
5472000,914000,1259000,995000,2190000,6214000,30000,8000,11000,246000,70000,65000,2517000,5100000,7617000,25000000,114.8,112.55,89.42,107.4866,113.7866,112.2116,104.5616,114.2366,111.0866
5472000,1310000,1971000,1391000,105000,6214000,30000,11000,11000,246000,72000,68000,2569000,3973000,6542000,25000000,114.8,112.1,89.42,107.4866,113.7866,112.2116,104.5616,114.2366,111.0866
5472000,1149000,1995000,1613000,105000,6209000,20000,645000,4000,246000,92000,68000,2527000,3351000,5878000,25000000,114.8,112.1,89.42,107.4866,113.7866,112.2116,104.5616,114.2366,111.0866
5511000,914000,1900000,1156000,105000,6209000,20000,30000,11000,221000,70000,65000,2536000,3849000,6385000,25000000,114.8,112.1,89.42,107.4866,113.7866,112.2116,104.5616,114.2366,111.0866
5511000,1531000,1339000,1156000,105000,6209000,20000,30000,11000,221000,72000,65000,2518000,3765000,6283000,25000000,114.8,112.1,89.42,107.7116,114.0116,112.325,104.675,114.35,111.2
5511000,914000,1520000,1078000,105000,6132000,20000,30000,11000,224000,74000,68000,2682000,7778000,10460000,25000000,114.8,112.1,89.42,107.7116,114.0116,112.325,104.675,114.35,111.2
5469000,935000,1995000,985000,838000,6132000,20000,662000,4000,224000,92000,65000,2607000,4551000,7158000,25000000,114.8,112.55,89.42,107.7116,114.0116,112.325,104.675,114.35,111.2
5469000,935000,1900000,1251000,105000,6132000,10000,32000,11000,224000,74000,65000,2650000,3266000,5916000,25000000,114.8,112.1,89.42,107.7116,114.0116,112.325,104.675,114.35,111.2
5606000,914000,1449000,942000,105000,6252000,20000,30000,4000,224000,72000,65000,2650000,4037000,6687000,25000000,114.8,112.1,89.42,107.7116,114.0116,112.325,104.675,114.35,111.2
5606000,1036000,2043000,826000,105000,6252000,20000,32000,11000,224000,74000,65000,2712000,3783000,6495000,25000000,114.8,112.1,89.42,107.825,114.125,112.4366,104.9,114.4616,111.3116
5606000,914000,1971000,1339000,105000,6252000,59000,221000,11000,224000,74000,65000,2642000,7220000,9862000,25000000,114.8,112.1,89.42,107.825,114.125,112.4366,104.9,114.4616,111.3116
6051000,928000,1853000,1593000,928000,6482000,30000,14000,11000,215000,74000,65000,2629000,3752000,6381000,25000000,114.8,112.1,89.42,107.825,114.125,112.4366,104.9,114.4616,111.3116
6051000,955000,2066000,1777000,335000,6482000,30000,14000,11000,215000,74000,65000,2664000,4056000,6720000,25000000,114.8,112.1,89.42,107.825,114.125,112.4366,104.9,114.4616,111.3116
